project_id,state,project_type,land_area_hectares,affected_families,compensation_disbursed_pct,approval_stage_days,legal_disputes_count,rehabilitation_progress_pct,documentation_completeness_pct,stakeholder_responsiveness_score,past_dept_delay_rate_pct,delayed
LA-2068,Tamil Nadu,Power Transmission Line,33.7,217,66.5,192,0,9.9,89.4,4.7,32.6,0
LA-2069,Uttar Pradesh,Dam/Reservoir,24.5,866,64.1,398,3,33.3,86.5,9.7,7.8,0
LA-2070,Telangana,Port Development,85.7,523,69.6,510,0,55.0,81.9,1.4,14.5,0
LA-2071,West Bengal,Dam/Reservoir,146.9,1110,22.9,159,2,25.4,84.5,4.7,70.7,1
LA-2072,Punjab,Urban Metro,18.4,1595,21.8,603,1,3.1,65.8,8.7,57.6,1
LA-2073,Gujarat,Power Transmission Line,65.5,1107,76.1,868,1,51.4,42.4,2.9,51.5,0
LA-2074,Karnataka,Port Development,93.1,1168,63.1,48,0,62.1,93.5,9.4,66.6,0
LA-2075,Bihar,Irrigation Canal,37.7,88,3.8,86,0,19.1,66.1,4.8,48.8,1
LA-2076,Kerala,Irrigation Canal,12.3,1291,55.3,857,0,70.0,32.5,2.4,36.4,0
LA-2077,Bihar,Power Transmission Line,101.4,881,28.4,587,0,33.2,80.4,1.8,37.5,0
LA-2078,Rajasthan,Dam/Reservoir,11.6,251,15.0,828,0,74.4,92.1,3.9,11.2,0
LA-2079,Haryana,Industrial Corridor,121.8,431,37.2,637,0,63.5,91.9,9.3,60.9,0
LA-2080,Assam,Power Transmission Line,24.1,1562,86.6,648,1,62.6,60.2,9.5,23.1,0
LA-2081,Jharkhand,Power Transmission Line,9.9,1833,17.5,150,1,37.8,86.0,6.1,2.7,0
LA-2082,Jharkhand,Irrigation Canal,30.2,1017,39.7,465,0,45.3,59.9,2.1,33.2,1
LA-2083,Gujarat,Urban Metro,43.4,1953,35.9,335,4,60.0,70.2,5.1,42.3,1
LA-2084,West Bengal,Irrigation Canal,50.5,364,57.4,751,1,38.8,67.2,4.8,41.7,0
LA-2085,Haryana,Industrial Corridor,69.5,602,9.8,48,3,26.0,83.9,3.1,82.1,1
LA-2086,Punjab,Irrigation Canal,53.9,1860,39.3,26,0,62.8,88.9,1.7,53.6,0
LA-2087,Jharkhand,Irrigation Canal,139.1,354,69.3,505,0,63.3,57.3,4.4,61.7,0
LA-2088,Telangana,Dam/Reservoir,41.8,1320,36.7,873,0,9.3,82.5,4.3,75.2,1
LA-2089,Bihar,Irrigation Canal,56.1,442,74.1,895,2,49.0,29.2,7.3,27.9,1
LA-2090,Gujarat,Highway,52.7,665,51.8,538,1,64.6,35.8,4.5,65.0,1
LA-2091,Karnataka,Power Transmission Line,8.6,958,42.5,392,1,49.4,70.7,1.1,22.8,0
LA-2092,Haryana,Industrial Corridor,15.3,723,26.1,252,0,39.8,75.4,1.2,21.0,0
LA-2093,Rajasthan,Highway,46.2,1749,74.7,891,1,52.4,99.6,7.2,47.0,1
LA-2094,Tamil Nadu,Irrigation Canal,61.1,1945,60.5,173,1,24.4,80.1,6.9,38.1,1
LA-2095,Maharashtra,Railway,5.2,1002,66.3,122,1,87.6,84.4,2.4,73.7,0
LA-2096,Haryana,Industrial Corridor,143.3,1052,30.2,462,0,75.6,56.3,8.8,26.7,0
LA-2097,Punjab,Urban Metro,64.7,115,15.5,359,1,8.2,67.7,7.0,25.4,0
LA-2098,Uttar Pradesh,Dam/Reservoir,44.3,472,34.3,451,1,71.3,78.6,2.4,31.3,1
LA-2099,Rajasthan,Power Transmission Line,62.5,84,42.1,812,1,10.6,59.3,3.6,7.4,0
LA-2100,Karnataka,Port Development,28.8,1714,44.1,250,1,46.9,60.8,9.8,8.7,0
LA-2101,Karnataka,Railway,50.9,458,63.1,790,2,20.1,53.5,4.7,38.3,1
LA-2102,Assam,Port Development,57.0,684,38.8,198,0,82.1,87.0,3.1,77.8,0
LA-2103,Bihar,Industrial Corridor,102.2,1686,92.3,297,2,61.5,49.0,5.7,14.0,0
LA-2104,Madhya Pradesh,Port Development,39.0,1428,89.5,13,0,12.9,88.0,2.8,42.6,0
LA-2105,Bihar,Port Development,11.9,1244,40.3,613,0,46.2,69.5,8.1,73.2,0
LA-2106,West Bengal,Industrial Corridor,21.0,81,30.0,774,3,21.4,58.4,8.1,21.1,1
LA-2107,Assam,Irrigation Canal,36.5,1128,7.3,798,0,35.5,64.2,8.2,23.7,0
LA-2108,Jharkhand,Industrial Corridor,13.3,1123,60.4,159,0,74.2,80.1,6.6,60.6,0
LA-2109,Uttar Pradesh,Port Development,19.0,641,39.2,692,0,20.7,41.3,7.2,43.3,0
LA-2110,Telangana,Dam/Reservoir,21.2,1491,72.2,135,0,61.7,76.7,3.9,20.2,0
LA-2111,West Bengal,Dam/Reservoir,34.6,1859,58.9,569,0,35.6,73.1,8.9,37.3,0
LA-2112,West Bengal,Railway,64.1,521,29.7,635,0,31.8,27.6,2.3,50.3,0
LA-2113,Madhya Pradesh,Industrial Corridor,33.3,665,31.8,145,0,21.1,83.1,3.3,70.1,0
LA-2114,West Bengal,Highway,67.2,648,47.2,108,1,48.0,61.9,9.9,30.6,0
LA-2115,Karnataka,Urban Metro,44.3,1670,21.7,74,0,7.0,8.8,9.6,18.4,0
LA-2116,Jharkhand,Dam/Reservoir,19.6,160,6.6,640,2,43.2,65.1,5.6,47.9,1
LA-2117,Odisha,Highway,57.7,1792,79.4,557,1,12.4,70.8,5.5,75.8,1
LA-2118,Kerala,Urban Metro,51.4,1551,81.6,116,1,59.7,62.9,2.1,55.9,0
LA-2119,Karnataka,Dam/Reservoir,68.4,969,25.3,455,0,24.0,27.7,6.9,50.1,1
LA-2120,Uttar Pradesh,Port Development,78.5,1169,64.7,718,1,24.8,60.0,1.3,8.1,1
LA-2121,Maharashtra,Power Transmission Line,104.4,1789,79.0,221,0,22.4,70.9,3.8,26.0,0
LA-2122,Madhya Pradesh,Highway,65.6,1540,33.9,549,0,40.7,91.6,4.8,21.5,0
LA-2123,West Bengal,Dam/Reservoir,50.2,557,34.8,270,0,56.8,85.7,9.0,41.2,0
LA-2124,Haryana,Dam/Reservoir,68.6,105,67.7,242,0,78.5,96.3,9.7,68.4,0
LA-2125,Haryana,Industrial Corridor,30.7,1318,0.4,358,1,25.8,62.1,9.8,52.8,0
LA-2126,Haryana,Dam/Reservoir,28.9,295,88.7,323,0,13.8,65.4,8.2,61.1,0
LA-2127,Telangana,Highway,114.0,180,5.7,451,0,36.5,53.0,3.6,64.3,0
LA-2128,Gujarat,Industrial Corridor,28.2,1964,54.9,192,0,44.1,58.0,1.4,75.4,1
LA-2129,Telangana,Highway,21.7,950,91.4,357,1,55.4,78.1,4.8,17.4,0
LA-2130,Rajasthan,Dam/Reservoir,65.6,1303,59.4,563,0,16.4,87.7,3.7,27.7,0
LA-2131,Telangana,Urban Metro,30.9,438,49.3,354,0,17.5,76.9,6.9,42.5,0
LA-2132,Punjab,Dam/Reservoir,78.0,207,47.4,594,0,85.0,64.8,4.3,31.1,0
LA-2133,Punjab,Industrial Corridor,99.2,130,15.5,113,0,60.1,75.8,9.0,46.7,0
LA-2134,Odisha,Highway,24.4,711,76.5,132,0,51.9,81.6,4.4,43.0,0
LA-2135,Uttar Pradesh,Highway,71.2,12,53.9,780,1,34.9,66.4,4.4,38.6,0
LA-2136,Kerala,Irrigation Canal,27.6,843,90.7,421,1,28.0,47.9,7.8,22.6,0
LA-2137,Tamil Nadu,Urban Metro,37.2,652,17.3,552,0,45.1,20.5,6.3,11.3,0
LA-2138,Kerala,Railway,55.8,1056,58.2,668,1,49.3,59.7,3.3,23.2,1
LA-2139,Gujarat,Port Development,28.9,1181,56.9,140,1,4.7,92.7,7.1,20.5,0
LA-2140,Assam,Railway,52.2,620,54.2,875,0,31.9,62.2,6.1,26.9,1
LA-2141,Tamil Nadu,Power Transmission Line,39.6,913,28.7,387,0,54.8,65.8,1.9,31.8,0
LA-2142,Assam,Railway,79.2,160,76.8,801,3,64.0,60.8,5.2,35.6,0
LA-2143,Haryana,Power Transmission Line,79.3,607,32.8,380,1,58.3,73.5,9.3,17.7,0
LA-2144,Tamil Nadu,Power Transmission Line,29.0,1956,35.6,370,0,64.3,80.9,2.9,32.7,0
LA-2145,Karnataka,Highway,56.8,1982,66.3,544,2,60.2,40.3,4.7,44.3,1
LA-2146,Gujarat,Industrial Corridor,87.7,974,56.0,179,0,11.2,67.4,3.5,31.7,0
LA-2147,Punjab,Port Development,18.7,1879,66.6,551,0,57.9,67.5,5.8,38.4,0
LA-2148,Kerala,Dam/Reservoir,39.4,1005,54.3,885,0,18.4,74.5,9.8,59.3,0
LA-2149,Haryana,Irrigation Canal,55.0,255,8.5,584,0,52.6,73.4,3.8,64.3,1
LA-2150,Tamil Nadu,Dam/Reservoir,18.0,1736,31.7,72,1,19.4,85.5,8.5,43.7,0
LA-2151,Gujarat,Dam/Reservoir,31.9,833,21.6,631,1,53.3,88.6,8.5,50.9,0
LA-2152,Rajasthan,Dam/Reservoir,129.6,1226,81.2,39,0,40.2,99.0,3.3,22.8,0
LA-2153,Assam,Irrigation Canal,28.1,1299,3.7,101,0,72.8,67.8,8.0,52.4,0
LA-2154,Madhya Pradesh,Port Development,30.7,619,58.7,263,0,40.8,85.2,9.9,24.4,0
LA-2155,Odisha,Industrial Corridor,65.1,1468,7.6,281,0,61.2,58.8,9.6,46.0,0
LA-2156,Maharashtra,Highway,16.0,1005,29.8,13,2,87.2,67.7,6.5,89.6,0
LA-2157,Haryana,Irrigation Canal,40.1,735,23.7,25,1,56.2,53.3,2.4,60.1,1
LA-2158,Rajasthan,Urban Metro,21.9,599,60.5,712,0,29.0,92.9,2.1,72.1,1
LA-2159,Tamil Nadu,Railway,52.2,1493,48.0,414,3,19.8,96.3,3.4,82.5,1
LA-2160,Odisha,Power Transmission Line,1.4,502,84.1,187,1,28.7,82.6,6.4,42.2,0
LA-2161,Karnataka,Port Development,47.0,252,30.3,392,2,80.3,77.5,4.5,57.0,1
LA-2162,Haryana,Railway,56.1,1764,46.7,626,1,19.7,22.5,7.3,21.1,0
LA-2163,Gujarat,Power Transmission Line,32.6,666,22.4,663,0,29.5,89.6,8.1,53.2,0
LA-2164,Gujarat,Railway,34.2,1283,88.3,266,1,65.4,54.0,2.6,33.8,0
LA-2165,Maharashtra,Industrial Corridor,29.4,1434,71.0,158,1,26.3,98.7,9.1,10.9,0
LA-2166,Uttar Pradesh,Railway,39.7,1677,82.0,863,0,38.5,60.0,1.5,61.9,1
LA-2167,Rajasthan,Dam/Reservoir,115.0,1253,40.5,572,2,29.8,78.3,3.4,75.1,1
LA-2168,Jharkhand,Highway,80.9,1417,53.1,884,0,82.5,88.4,8.3,32.6,0
LA-2169,Assam,Dam/Reservoir,39.6,1675,84.1,282,0,79.3,89.6,2.7,28.9,0
LA-2170,Telangana,Port Development,31.9,1887,93.2,109,1,53.8,95.8,3.0,55.2,0
LA-2171,Telangana,Port Development,75.8,98,71.6,349,0,23.9,64.3,9.8,73.7,0
LA-2172,Rajasthan,Port Development,49.7,1487,98.7,301,2,73.6,78.7,9.2,10.5,0
LA-2173,Bihar,Railway,17.6,352,75.6,650,2,8.3,66.6,8.3,26.4,0
LA-2174,Uttar Pradesh,Dam/Reservoir,36.2,1783,38.6,647,1,17.2,39.8,2.6,57.2,1
LA-2175,Tamil Nadu,Industrial Corridor,107.0,101,39.0,73,1,45.8,92.4,3.3,20.8,0
LA-2176,Tamil Nadu,Dam/Reservoir,63.3,497,24.6,533,0,22.3,99.2,3.1,36.4,0
LA-2177,West Bengal,Dam/Reservoir,32.2,388,49.6,315,1,70.1,60.2,2.7,13.6,0
LA-2178,Madhya Pradesh,Industrial Corridor,11.1,1208,47.8,557,0,8.7,92.7,9.7,54.6,0
LA-2179,Uttar Pradesh,Irrigation Canal,52.0,13,41.6,358,2,17.6,95.3,2.5,33.6,0
LA-2180,Odisha,Highway,44.5,38,52.5,488,1,54.9,78.3,7.7,40.0,0
LA-2181,Assam,Highway,38.7,1010,55.0,647,0,31.2,54.3,1.5,31.5,0
LA-2182,Kerala,Power Transmission Line,76.3,1943,52.2,271,0,12.1,96.3,5.9,26.7,0
LA-2183,Karnataka,Port Development,63.8,1058,30.7,187,0,42.5,22.3,1.6,59.9,1
LA-2184,Rajasthan,Industrial Corridor,11.5,894,74.0,638,1,22.4,75.5,1.6,53.9,0
LA-2185,Madhya Pradesh,Power Transmission Line,44.7,1317,11.7,853,0,72.2,92.0,3.1,14.2,1
LA-2186,Bihar,Railway,14.5,1105,93.6,405,0,62.1,52.5,9.3,63.4,0
LA-2187,Odisha,Industrial Corridor,29.8,772,57.7,898,1,31.9,80.8,6.7,7.0,1
LA-2188,Odisha,Urban Metro,13.5,1179,29.9,174,0,42.9,99.6,6.9,55.3,0
LA-2189,Uttar Pradesh,Dam/Reservoir,13.9,11,29.3,738,1,35.7,86.3,3.7,29.3,0
LA-2190,Rajasthan,Urban Metro,56.6,492,30.0,889,0,57.5,26.1,7.5,14.7,0
LA-2191,Madhya Pradesh,Industrial Corridor,52.7,1349,59.3,276,0,56.2,86.5,7.1,28.1,0
LA-2192,Bihar,Dam/Reservoir,42.2,686,46.0,141,2,42.3,77.7,5.2,30.2,1
LA-2193,Kerala,Power Transmission Line,27.8,113,57.6,600,2,32.7,85.4,7.1,36.5,0
LA-2194,Gujarat,Dam/Reservoir,12.5,253,15.3,783,2,67.3,99.1,8.8,50.3,1
LA-2195,Telangana,Irrigation Canal,29.9,1733,65.9,84,0,64.5,88.9,9.6,24.0,0
LA-2196,Kerala,Railway,52.9,662,79.8,580,2,57.1,97.1,10.0,33.2,0
LA-2197,Jharkhand,Power Transmission Line,52.0,50,73.3,785,3,5.6,64.0,5.4,44.1,1
LA-2198,Punjab,Railway,105.5,1458,80.5,38,0,43.6,77.7,1.3,13.5,0
LA-2199,Odisha,Highway,95.6,1063,27.7,469,2,28.3,90.6,3.1,69.3,1
LA-2200,Assam,Dam/Reservoir,43.5,905,22.9,78,0,42.2,61.9,2.8,52.0,0
LA-2201,Karnataka,Port Development,29.7,1790,79.8,167,1,20.1,89.9,3.7,51.0,0
LA-2202,Jharkhand,Railway,22.4,630,79.0,442,0,66.5,64.4,4.2,7.9,0
LA-2203,Punjab,Port Development,10.7,1147,5.7,301,0,12.3,73.2,7.0,7.0,0
LA-2204,Telangana,Highway,16.0,1491,56.9,85,0,27.9,84.8,5.7,78.4,1
LA-2205,Assam,Irrigation Canal,52.9,1218,87.2,722,0,20.7,98.8,6.8,19.4,0
LA-2206,Gujarat,Urban Metro,66.9,419,68.2,190,2,20.1,65.1,9.7,45.0,0
LA-2207,Kerala,Irrigation Canal,34.6,1364,57.8,784,0,76.7,92.3,1.4,30.5,0
LA-2208,Madhya Pradesh,Urban Metro,181.0,1488,58.7,167,0,50.3,61.1,1.1,66.0,0
LA-2209,Jharkhand,Port Development,16.2,249,61.1,472,0,73.7,59.5,7.0,69.4,0
LA-2210,Odisha,Highway,9.6,335,56.7,657,2,19.3,53.7,5.9,45.7,0
LA-2211,Punjab,Highway,178.9,1351,15.2,437,1,47.2,83.9,5.3,70.1,1
LA-2212,Karnataka,Dam/Reservoir,11.9,242,41.1,381,0,62.8,89.1,8.7,65.8,0
LA-2213,Haryana,Industrial Corridor,34.3,1761,44.8,678,1,13.8,97.8,2.4,11.2,1
LA-2214,Maharashtra,Industrial Corridor,24.0,223,64.7,20,1,20.4,32.0,6.2,44.0,0
LA-2215,Maharashtra,Power Transmission Line,55.8,1948,86.3,745,1,37.7,53.1,9.4,26.3,0
LA-2216,Gujarat,Power Transmission Line,32.3,1344,39.5,624,0,62.3,63.2,5.0,16.6,0
LA-2217,Kerala,Urban Metro,67.1,888,72.8,690,0,2.6,74.8,6.2,52.8,0
LA-2218,Punjab,Industrial Corridor,77.4,540,59.2,384,2,5.7,69.8,1.6,40.5,1
LA-2219,Karnataka,Railway,10.6,692,40.2,352,0,76.8,82.7,4.1,56.8,0
LA-2220,Telangana,Urban Metro,21.7,1498,53.4,519,0,8.2,79.6,1.4,8.0,1
LA-2221,Gujarat,Urban Metro,71.1,1507,77.2,581,0,18.5,79.1,6.2,42.8,0
LA-2222,Jharkhand,Highway,88.2,421,54.0,833,1,48.7,57.1,6.3,77.1,1
LA-2223,Telangana,Power Transmission Line,48.8,1088,62.2,773,0,29.2,26.3,9.6,35.8,0
LA-2224,Rajasthan,Port Development,58.7,1985,77.5,57,1,19.0,57.8,6.7,41.4,0
LA-2225,Jharkhand,Industrial Corridor,110.0,518,28.2,145,0,16.7,84.7,1.0,10.0,0
LA-2226,Maharashtra,Railway,32.6,1388,52.7,852,0,47.0,86.7,8.5,43.2,1
LA-2227,Jharkhand,Highway,48.4,348,65.1,355,0,82.4,69.9,4.0,9.6,0
LA-2228,Bihar,Industrial Corridor,95.7,1668,12.3,526,1,1.3,52.8,7.4,63.3,1
LA-2229,Madhya Pradesh,Power Transmission Line,99.7,344,20.9,60,1,33.0,84.5,3.4,36.7,1
LA-2230,Haryana,Dam/Reservoir,39.9,598,65.7,103,2,90.8,25.6,7.8,22.2,0
LA-2231,Kerala,Industrial Corridor,22.3,921,24.9,373,0,65.0,88.9,9.3,82.0,0
LA-2232,Jharkhand,Dam/Reservoir,39.6,744,77.8,648,0,39.4,69.3,1.7,58.1,1
LA-2233,Kerala,Railway,42.5,344,70.6,697,1,31.4,96.2,5.9,55.9,0
LA-2234,Telangana,Power Transmission Line,21.6,1283,18.2,806,1,45.2,74.9,5.9,44.4,1
LA-2235,Tamil Nadu,Railway,24.5,44,9.7,185,0,10.6,33.6,3.6,20.5,0
LA-2236,Uttar Pradesh,Industrial Corridor,99.8,1967,76.7,189,1,57.4,73.2,4.1,74.4,1
LA-2237,Maharashtra,Railway,60.7,108,12.9,492,2,79.3,51.3,7.1,21.5,0
LA-2238,Madhya Pradesh,Power Transmission Line,34.4,671,82.2,496,0,81.5,99.2,3.6,25.8,0
LA-2239,Uttar Pradesh,Irrigation Canal,17.1,1860,52.9,42,4,24.3,59.8,1.3,38.7,1
LA-2240,Gujarat,Railway,24.7,314,41.1,407,1,73.7,33.0,7.9,33.9,0
LA-2241,Punjab,Highway,8.8,150,20.1,808,0,73.8,93.9,6.6,33.4,0
LA-2242,Jharkhand,Industrial Corridor,49.7,1489,34.6,155,1,63.2,94.2,3.3,59.9,1
LA-2243,Karnataka,Dam/Reservoir,23.6,150,17.9,739,0,33.0,74.3,9.7,27.8,0
LA-2244,Assam,Railway,52.6,1799,66.6,408,0,45.6,67.1,9.1,7.0,0
LA-2245,Jharkhand,Power Transmission Line,70.6,905,94.0,476,1,18.5,83.4,9.7,68.4,0
LA-2246,Haryana,Railway,53.2,1739,36.8,581,0,44.9,81.2,5.6,46.7,0
LA-2247,Karnataka,Port Development,31.2,493,27.2,638,0,16.2,62.1,3.1,50.9,0
LA-2248,Tamil Nadu,Power Transmission Line,20.7,286,27.5,577,1,47.6,76.8,2.6,83.5,1
LA-2249,Jharkhand,Dam/Reservoir,14.9,1925,25.8,102,0,38.2,89.7,9.5,28.7,0
LA-2250,West Bengal,Railway,93.4,1525,23.8,272,0,28.3,28.3,9.0,43.8,0
LA-2251,Rajasthan,Highway,51.5,1822,46.8,762,1,43.3,44.4,7.7,14.8,0
LA-2252,Maharashtra,Industrial Corridor,32.6,643,24.5,45,1,37.7,58.1,5.6,71.2,0
LA-2253,Punjab,Urban Metro,64.3,812,82.4,646,0,52.3,82.2,4.5,46.9,0
LA-2254,Telangana,Dam/Reservoir,83.6,1156,52.2,473,1,34.4,98.6,7.3,19.7,0
LA-2255,Maharashtra,Port Development,24.0,900,20.4,116,0,7.9,38.1,1.1,37.0,1
LA-2256,West Bengal,Dam/Reservoir,50.4,489,75.2,119,0,45.6,88.6,5.7,56.2,0
LA-2257,Gujarat,Urban Metro,51.1,753,43.0,882,1,20.6,32.2,7.1,45.5,1
LA-2258,Gujarat,Irrigation Canal,106.9,1219,61.0,37,1,57.4,59.7,7.8,24.7,0
LA-2259,Punjab,Power Transmission Line,32.2,80,23.6,30,0,35.5,80.3,5.1,67.8,0
LA-2260,Madhya Pradesh,Railway,20.0,675,26.9,24,1,70.6,91.2,7.7,48.1,0
LA-2261,Assam,Power Transmission Line,54.5,589,71.5,569,0,46.0,44.3,1.9,34.6,0
LA-2262,Karnataka,Irrigation Canal,68.0,145,52.0,834,1,64.9,78.3,3.1,42.2,0
LA-2263,Haryana,Highway,47.4,249,14.9,162,0,37.6,20.3,2.3,65.8,1
LA-2264,West Bengal,Railway,111.8,993,62.4,718,0,19.1,51.9,4.1,41.9,0
LA-2265,Uttar Pradesh,Industrial Corridor,32.1,209,46.1,650,0,46.1,85.5,4.1,57.7,0
LA-2266,Uttar Pradesh,Irrigation Canal,48.3,693,82.1,214,1,17.4,98.7,4.4,23.4,0
LA-2267,Tamil Nadu,Dam/Reservoir,11.4,1123,68.7,72,1,33.8,94.1,5.2,15.5,0
LA-2268,Jharkhand,Power Transmission Line,19.1,1748,67.1,444,1,6.6,95.7,4.9,64.5,1
LA-2269,Uttar Pradesh,Dam/Reservoir,24.2,202,34.1,82,1,65.5,74.4,5.4,68.2,0
LA-2270,Tamil Nadu,Urban Metro,36.4,872,76.4,111,1,88.3,58.0,7.8,54.4,0
LA-2271,Maharashtra,Highway,13.3,210,11.9,424,1,38.0,96.8,2.3,8.2,0
LA-2272,Assam,Railway,63.6,860,74.6,735,0,41.3,74.6,4.2,22.9,0
LA-2273,Telangana,Urban Metro,22.4,963,22.4,894,1,42.9,64.4,1.0,66.2,1
LA-2274,Punjab,Industrial Corridor,160.6,1599,59.6,568,0,47.0,30.2,1.3,24.0,1
LA-2275,Kerala,Irrigation Canal,23.1,887,26.9,256,1,83.9,70.6,6.5,53.8,0
LA-2276,Telangana,Industrial Corridor,44.7,1871,83.3,302,0,51.4,72.4,8.9,71.6,0
LA-2277,Punjab,Dam/Reservoir,40.7,279,75.7,555,1,68.7,68.6,3.8,4.8,0
LA-2278,Uttar Pradesh,Power Transmission Line,17.7,111,89.9,164,0,70.3,90.8,4.6,24.3,0
LA-2279,Haryana,Highway,36.6,13,83.2,471,0,65.4,35.5,2.9,26.7,0
LA-2280,Kerala,Irrigation Canal,36.2,716,14.5,694,0,59.7,10.0,2.3,33.9,1
LA-2281,Kerala,Dam/Reservoir,77.5,389,55.8,759,0,15.5,97.5,9.0,26.2,0
LA-2282,Rajasthan,Port Development,55.9,187,51.3,62,1,40.8,90.5,6.1,32.2,0
LA-2283,Punjab,Port Development,63.0,475,83.4,266,0,41.1,82.3,7.3,61.2,0
LA-2284,Rajasthan,Dam/Reservoir,76.3,1950,52.9,236,1,16.9,55.8,8.9,62.4,0
LA-2285,Uttar Pradesh,Highway,63.7,1601,54.2,503,0,54.6,67.8,6.3,54.9,0
LA-2286,Assam,Irrigation Canal,50.1,42,27.6,174,0,43.1,94.2,2.6,44.7,0
LA-2287,West Bengal,Highway,24.0,1831,83.9,856,0,25.6,93.2,7.4,55.4,0
LA-2288,Maharashtra,Highway,47.8,414,3.9,826,0,36.6,66.4,7.7,84.8,1
LA-2289,Odisha,Port Development,20.3,814,50.1,306,0,7.2,73.0,4.7,69.5,0
LA-2290,West Bengal,Dam/Reservoir,38.7,658,24.8,372,3,65.4,74.3,6.6,68.3,0
LA-2291,Haryana,Railway,35.0,813,50.4,401,1,64.6,45.7,5.4,84.4,1
LA-2292,Karnataka,Urban Metro,36.7,1522,23.1,47,0,31.5,91.6,4.0,69.2,0
LA-2293,Uttar Pradesh,Industrial Corridor,13.5,1426,21.4,801,2,24.4,69.0,7.1,57.2,1
LA-2294,Jharkhand,Highway,1.4,1190,37.2,703,1,57.6,78.0,3.2,19.6,1
LA-2295,Gujarat,Dam/Reservoir,30.2,1255,62.8,305,0,6.2,87.1,3.9,14.6,0
LA-2296,Madhya Pradesh,Port Development,88.6,1456,59.8,497,0,40.2,50.4,4.7,33.2,0
LA-2297,Telangana,Industrial Corridor,44.2,372,48.3,348,0,13.7,85.7,6.5,61.2,0
LA-2298,Gujarat,Urban Metro,84.3,794,40.7,213,2,11.3,99.2,8.7,58.0,1
LA-2299,Uttar Pradesh,Power Transmission Line,20.4,219,74.0,280,4,43.3,39.5,6.5,34.0,1
LA-2300,Punjab,Port Development,29.0,1409,42.6,105,1,69.9,73.2,7.5,18.0,0
LA-2301,Rajasthan,Power Transmission Line,166.8,878,76.2,730,1,37.4,90.2,3.6,22.4,0
LA-2302,Kerala,Dam/Reservoir,21.5,1276,34.1,592,0,25.9,62.7,6.3,62.8,0
LA-2303,Assam,Highway,62.1,1131,68.4,838,0,13.9,20.2,1.9,24.5,1
LA-2304,Odisha,Railway,62.1,550,30.4,15,0,68.5,76.3,5.2,42.1,0
LA-2305,Telangana,Dam/Reservoir,57.4,281,79.8,571,2,8.3,97.9,7.2,21.1,0
LA-2306,Madhya Pradesh,Irrigation Canal,62.7,1946,66.5,508,1,73.7,72.4,2.6,39.0,0
LA-2307,West Bengal,Irrigation Canal,21.3,590,71.9,565,1,26.0,79.3,9.1,25.3,0
LA-2308,Rajasthan,Port Development,31.3,223,26.5,890,0,52.1,45.1,4.8,58.2,0
LA-2309,Haryana,Railway,2.2,615,33.0,357,1,36.8,80.8,7.0,44.0,0
LA-2310,Gujarat,Industrial Corridor,109.3,1805,30.6,135,0,61.5,48.9,5.2,22.4,0
LA-2311,Tamil Nadu,Irrigation Canal,62.4,526,16.6,21,0,51.7,46.1,7.6,59.4,0
LA-2312,Punjab,Railway,24.2,1973,23.0,447,0,45.2,46.5,6.3,10.6,0
LA-2313,Haryana,Dam/Reservoir,20.6,924,48.5,164,1,45.4,95.5,2.1,68.2,0
LA-2314,Assam,Railway,89.6,1724,37.0,135,0,12.2,36.9,9.3,47.0,0
LA-2315,Madhya Pradesh,Highway,22.8,1307,41.5,141,2,74.4,39.0,6.9,42.2,1
LA-2316,Kerala,Urban Metro,24.1,92,33.7,256,1,45.4,66.4,5.2,48.8,0
LA-2317,Odisha,Port Development,17.0,1021,38.8,113,0,81.0,86.1,7.1,21.7,0
LA-2318,Karnataka,Railway,70.7,836,56.7,442,1,12.6,82.6,3.3,34.9,0
LA-2319,Rajasthan,Urban Metro,83.5,406,29.3,592,0,14.8,86.5,7.9,24.5,0
LA-2320,Maharashtra,Industrial Corridor,35.1,1102,47.7,267,3,9.1,54.6,4.7,16.5,1
LA-2321,Madhya Pradesh,Port Development,83.9,210,18.8,131,0,62.9,64.5,8.2,12.6,0
LA-2322,Gujarat,Railway,54.0,1398,28.9,519,1,81.8,66.7,3.5,18.6,0
LA-2323,Assam,Dam/Reservoir,16.1,1644,65.0,86,1,57.5,90.9,8.1,31.4,0
LA-2324,Haryana,Industrial Corridor,104.1,189,38.3,666,0,55.5,68.8,9.2,49.0,0
LA-2325,West Bengal,Port Development,16.8,961,14.2,350,0,20.1,45.7,9.8,37.8,0
LA-2326,Telangana,Irrigation Canal,37.1,1311,75.8,374,1,52.1,73.5,8.0,64.4,0
LA-2327,Maharashtra,Dam/Reservoir,35.2,128,72.7,231,1,31.7,33.7,7.3,54.5,0
LA-2328,Telangana,Urban Metro,30.5,781,70.8,261,1,48.4,80.8,5.7,55.5,0
LA-2329,Tamil Nadu,Railway,6.0,519,83.4,139,0,24.1,89.0,2.0,17.8,0
LA-2330,Karnataka,Dam/Reservoir,144.9,83,82.7,506,1,18.4,45.2,6.0,67.9,1
LA-2331,Kerala,Port Development,7.0,1609,80.8,140,0,30.1,29.9,6.1,52.4,0
LA-2332,Rajasthan,Irrigation Canal,108.4,892,47.5,615,1,42.0,82.0,1.6,15.5,1
LA-2333,Punjab,Industrial Corridor,20.0,1504,64.1,238,0,85.2,85.8,7.2,34.8,0
